id_transfermarkt,nombre_transfermarkt,posicion_transfermarkt,id_fbref,mejor_nombre_fbref,mejor_score
420219,vincent schippers,Defensa,952d12cf,erik schouten,40
673344,wesley spieringhs,Medio,d2f169dd,jesse bosch,43
595942,aaron menelik,Medio,fdac1ad8,amine lachkar,46
576682,jasper dahlhaus,Medio,9d6e2ee9,jeremy bokila,43
358021,shawn adewoye,Defensa,130368de,roshon van eijma,41
416802,thierry lutonda,Defensa,332f99b0,luuk wouters,44
30670,vurnon anita,Medio,7d5fa902,patrick vroegh,46
422158,nicolas olsak,Medio,f80083c8,chris lokesa,48
124550,ola john,Delantero,f80083c8,chris lokesa,40
604813,david min,Delantero,eb50ce49,ilias takidine,43
44594,felix wiedwald,Portero,78666ade,luca unbehaun,30
538927,aron timmerman,Defensa,12dc7025,robin schouten,50
136550,caner cavlan,Defensa,a19903fd,pascal mulder,48
293351,denis granecny,Defensa,4f0f270a,dennis vos,50
192985,simon tibbling,Medio,a7e3e2c7,torben rhein,46
536480,lucas bernadou,Medio,e69be56a,michael martin,36
415193,behadil sabani,Medio,8320981e,jalen hawkins,44
556870,ben scholte,Medio,a7e3e2c7,torben rhein,43
196227,donis avdijaj,Delantero,74472e8b,joey konings,48
556749,luciano carty,Delantero,6aa36fd4,chardi landu,56
409513,sekou sidibe,Delantero,8b1960f4,agon sadiku,43
593856,lentini caciano,Delantero,8320981e,jalen hawkins,50
322061,kristopher da graca,Defensa,c43323f5,diego van zutphen,44
34556,arjan swinkels,Defensa,d2c58277,roel janssen,54
49867,lukas schmitz,Defensa,437f1089,simon janssen,38
212432,christos donis,Medio,043987ae,naim matoug,40
499581,nezar s'rifi,Medio,adb499a9,martijn berden,38
672954,lars nabbe,Medio,cee66fd1,elias sierra,45
146143,zinedine machach,Medio,0e5dcb3d,richard sedlacek,44
379980,meritan shabani,Medio,cee66fd1,elias sierra,44
60312,joshua john,Delantero,eec5568b,arwin javad,36
116636,guus hupperts,Delantero,e851067d,lasse wehmeyer,37
277607,martin fraisl,Portero,4c0199a5,tim coremans,48
110475,dario del fabro,Defensa,76ccbee2,daniel granli,50
27304,gianni zuiverloon,Defensa,96a2f173,illaijh de ruijter,46
617751,michael mulder,Defensa,155a5669,matteo waem,40
594277,jonathan mulder,Defensa,96a2f173,illaijh de ruijter,36
710999,silvinho esajas,Medio,bfa643a1,lasse vigen christensen,42
361121,kees de boer,Medio,16a2b69f,finn de bruin,48
88968,nasser el khayati,Medio,fa6c6320,elias mohammed,39
235230,samy bourard,Medio,89ac64fd,kursad surmeli,54
547354,pascu,Medio,fad85dd5,alex schalk,38
83946,youness mokhtar,Delantero,16e638c1,issac dijkhuizen,39
412954,vicente besuijen,Delantero,16e638c1,issac dijkhuizen,44
473170,cain seedorf,Delantero,c0bdf779,lee bonis,38
778540,xander severina,Delantero,41146d73,lorenzo maasland,39
548937,evan rottier,Delantero,d268532f,maikey houwaart,37
678806,ruben pijlman,Portero,faa1223d,thijs jansen,40
497253,sil bos,Defensa,6a036a64,sturla ottesen,48
766810,jhondly van der meer,Defensa,34903660,jeremy van mullem,54
339331,jasper ter heide,Medio,9c76fa16,matthias nartey,45
361123,mees gootjes,Medio,09922e6b,wiebe kooistra,46
683333,stefan deuling,Medio,7477e56f,iwan henstra,46
453796,kevin bukusu,Defensa,9014a9c8,d'leanu arts,33
557412,guus gertsen,Defensa,9014a9c8,d'leanu arts,50
274640,javier vet,Medio,0914806a,mees hoedemakers,38
490383,mathias de wolf,Medio,e233c0a1,kas de wit,56
636170,joep van der sluijs,Medio,4b8b9e6c,vito van crooy,48
361089,thomas beekman,Medio,0914806a,mees hoedemakers,47
493328,anton fase,Delantero,70bad10b,sontje hansen,52
187598,terell ondaan,Delantero,f2b91fdf,kodai sano,43
111183,rangelo janga,Delantero,f2b91fdf,kodai sano,43
501321,shawn veldhuis,Portero,aa2d6b1d,nando verdoni,52
690624,sven jansen,Portero,aa2d6b1d,nando verdoni,50
313729,justin bakker,Defensa,6802abb5,julius dirksen,44
471208,rodney kemp,Defensa,a72ead5e,gerrit nauber,33
645021,alex de jong,Defensa,2edabb22,sven jansen,43
618081,danny ramdjanamsingh,Defensa,7005fd4c,dean james,53
593822,julliani eersteling,Defensa,6802abb5,julius dirksen,55
612024,quiermo dumay,Defensa,7005fd4c,dean james,35
612857,michalis spiridakis,Medio,906b2fb4,mathis suray,52
486057,giannis-fivos botos,Medio,906b2fb4,mathis suray,32
264513,kevin van kippersluis,Delantero,722a26e2,finn stokkers,41
361071,bradly van hoeven,Delantero,f976899a,thibo baeten,41
293754,frank ross,Delantero,722a26e2,finn stokkers,43
25118,jacob mulenga,Delantero,1cdb21b9,jakob breum,33
490888,sam crowther,Delantero,906b2fb4,mathis suray,42
587297,dion vlak,Portero,2577633c,kayne van oevelen,38
638666,josh flint,Defensa,22cc15d6,nash bijnoe,48
478184,sjors kramer,Defensa,d03e1b85,mawouna amevor,46
595782,jip molenaar,Defensa,22cc15d6,nash bijnoe,43
765467,jozhua vertrouwd,Defensa,8fc43595,xavier mbuyamba,39
533172,jay kruiver,Defensa,8fc43595,xavier mbuyamba,38
612758,calvin twigt,Medio,12f21c14,alex plat,38
608777,robin schulte,Medio,a7dd36cf,bilal ould-chikh,48
702856,joey antonioli,Medio,a109b635,aurelio oehlers,41
671079,dyllandro panka,Delantero,62d0dcc5,elvis manu,32
348544,giannis iatroudis,Delantero,6e62698b,caner demircioglu,41
529218,jim beers,Delantero,62d0dcc5,elvis manu,42
602600,lars bleijenberg,Portero,f55c6f15,pascal kuiper,41
464471,sondre skogen,Defensa,19388cbc,serano seymor,54
618034,jaimy buter,Defensa,3225654e,arthur zagre,35
415381,mats wieffer,Medio,6f8a0bc9,lennard hartjes,44
616340,julian baas,Medio,bcedc16e,joshua eijgenraam,43
618050,brent vugts,Delantero,d1e43b15,nesto groen,45
618040,delano gouda,Delantero,f3ca6b89,jacky donkor,42
671595,magdiel agyei-adomako,Portero,61a623ef,jonas wendlinger,38
190287,frederik helstrup,Defensa,5ad49fbb,sherel floranus,38
215091,daniel breedijk,Defensa,95646f9b,damil dankerlui,53
545508,levi bouwense,Defensa,78af782c,james lawrence,37
315393,thibaut lesquoy,Defensa,0b524c25,hamdi akujobi,36
264653,steve tunga,Medio,5949d375,tim receveur,43
65256,ryan koolwijk,Medio,26bab383,ruben providence,34
365449,xian emmers,Medio,5949d375,tim receveur,43
706897,riley reemnet,Medio,5c77ba17,marley dors,50
376863,oussama bouyaghlafen,Delantero,a7273643,kornelius hansen,44
480455,guillermo gauna,Delantero,9453d2f4,baptiste guillaume,48
538958,jearl margaritha,Delantero,83c7688b,jeffry puriel,41
543745,marcell vaits,Portero,5b462baa,daniel bielica,37
601262,pepijn van de merbel,Portero,5b462baa,daniel bielica,41
436064,ramon hendriks,Defensa,43b405ae,enes mahmutovic,48
198629,moise adilehou,Defensa,b15151d5,adam kaied,42
651785,gylermo siereveld,Defensa,1f9a3a04,terence kongolo,50
717604,luc marijnissen,Defensa,a8f2b8a7,boyd lucassen,57
308356,michael maria,Defensa,b15151d5,adam kaied,43
435770,justin munezero,Defensa,4d24f3e4,manu royo,33
472040,darwin heuvelman,Defensa,296a3cc2,daan van reeuwijk,55
185566,anouar kali,Medio,6e05b753,raul paula,57
412931,mathijs bel,Medio,dece7370,matt garbett,52
566802,lewis fiorini,Medio,66e43504,clint leemans,46
595774,boris van schuppen,Medio,f4693feb,casper staring,38
578402,pjotr kestens,Delantero,38ffe644,kacper kostorz,44
569361,nassim innocenti,Defensa,e162b013,thomas meunier,40
707246,ismail bouleghcha,Defensa,cf182add,ismaily,50
467312,mustafa kapı,Medio,bb461b8a,ngal'ayel mukau,44
620318,rocco ascone,Medio,645a3363,angel gomes,43
543529,aguibou camara,Medio,6f9fa232,osame sahraoui,43
34987,burak yılmaz,Delantero,01870104,mohamed lamine bayo,39
766839,usman simbakoli,Delantero,01870104,mohamed lamine bayo,47
743987,bica,Delantero,a8567629,mitchel bakker,33
574671,strahinja pavlovic,Defensa,a0415710,ismail jakobs,39
569383,chrislain matsima,Defensa,2c70d915,christian mawissa,71
342216,julien serrano,Defensa,d9764034,guillermo maripan,45
265569,youssef ait bennasser,Medio,3bd65247,eliesse ben seghir,46
569389,sofiane diop,Delantero,b625b241,maghnes akliouche,41
734171,salatiel decarpentrie,Delantero,3708e9fa,aleksandr golovin,37
490426,krepin diatta,Delantero,f833a830,takumi minamino,43
228975,julian pollersbeck,Portero,5dbd461a,lucas perri,41
461581,malcolm barcola,Portero,f00de885,anthony lopes,36
209990,djamel eddine benlamri,Defensa,4534a352,warmed omari,47
673514,abdoulaye ndiaye,Defensa,00242715,moussa niakhate,52
607225,florent sanchez,Medio,f81ef10d,maxence caqueret,52
591195,yahya soumare,Delantero,b2bc3b1f,wilfried zaha,46
744941,sekou lega,Delantero,fb14aa28,mama samba balde,38
485960,lilian brassier,Defensa,b026bbf6,lorenz assignon,47
270541,serhou guirassy,Delantero,e1a873eb,henrik meister,34
804829,yannick pandor,Portero,2d794946,adam delplace,37
620163,yann kembo,Defensa,649b57e9,jhoanner chavez,40
804817,adrien louveau,Medio,c76b7567,adrien thomasson,60
74297,gael kakuta,Medio,4b96c347,angelo fulgini,40
676525,adam oudjani,Medio,25124a21,hamzat ojediran,52
800272,boubakar camara,Delantero,a4948e67,m'bala nzola,44
569374,thibault tamas,Defensa,a4b798a9,birama toure,46
627464,samy benchamma,Medio,5bdb4a7b,othmane maamma,43
842425,sacha delaye,Medio,faf00ab8,khalil fayad,42
420782,yanis ammour,Delantero,5d004b30,yanis issoufou,62
624920,beni makouana,Delantero,03412e45,junior ndiaye,38
859536,oucasse mendy,Delantero,7b7baebd,glenn ngosso,48
659542,elye wahi,Delantero,2677a1de,wahbi khazri,48
806306,adil ben achour,Delantero,05ba9d7c,tanguy coulibaly,45
205465,marc-aurele caillard,Portero,1d7d19f2,alexis mirbach,47
666975,ousmane ba,Portero,9f678a53,luca pause,50
163724,laurent jans,Defensa,b666421b,ismael traore,40
743500,william mikelbrencis,Defensa,f6a3c84d,kevin van den kerkhof,34
709445,ernest boahene,Defensa,b2009f99,sadibou sane,38
481116,youssef maziz,Medio,22d90df9,ibou sane,45
353211,vagner,Delantero,22d90df9,ibou sane,40
568701,lamine gueye,Delantero,563fcd6b,gauthier hein,48
696849,etienne green,Portero,b49729cb,gautier larsonneur,45
836132,boubacar fall,Portero,5748ef07,brice maubleu,38
880169,nabil ouennas,Portero,b49729cb,gautier larsonneur,39
364234,pape abou cisse,Defensa,edeb21ff,pierre cornud,43
855615,abdoulaye bakayoko,Defensa,32c2d95f,yunis abdelhamid,41
852998,baptiste gabard,Medio,8dae9a76,antoine gauthier,52
569385,adil aouchiche,Medio,8dae9a76,antoine gauthier,53
639758,abdoulaye coulibaly,Delantero,59e9edb5,augustine boakye,40
654414,yanis lhery,Delantero,8399c416,ayman aiki,38
783799,mathys saban,Delantero,a47d6f3a,lucas stassin,48
496601,tyrone tormin,Delantero,59e9edb5,augustine boakye,41
50512,anthony modeste,Delantero,2a657da0,mathieu cafaro,41
709727,kevin boma,Defensa,e5a94f46,emmanuel biumla,48
629637,kevin mouanga,Defensa,00891164,cedric hountondji,40
807691,ismael drame,Defensa,e5a94f46,emmanuel biumla,44
599829,oussama falouh,Defensa,7fecbcdb,abdoulaye bamba,48
680447,waniss taibi,Medio,e21d1928,yassin belkhdim,44
187392,thomas toure,Delantero,46faabfa,ibrahima niane,38
707225,noah fatar,Delantero,46faabfa,ibrahima niane,42
342878,yassin fortune,Delantero,005c0807,zinedine ferhat,48
536476,trey vimalin,Portero,26975a92,ludovic butelle,37
649032,dialy ndiaye,Portero,c977ef13,alexandre olliero,41
502511,enzo valentim,Defensa,3f465a66,nhoa sangui,50
649026,moustapha mbow,Defensa,b4705807,aurelio buta,38
798925,fode doucoure,Defensa,c1ebf5d2,abdoul kone,50
399551,mouhamadou drammeh,Medio,331c5a98,mamadou diakhon,67
709726,hugo ekitike,Delantero,44435c8f,oumar diakite,48
838947,alexandre pierre,Portero,56a66faa,robin risser,36
689091,abdoulaye ousmane,Defensa,b4ef3fb5,guela doue,52
862628,marvin elimbi,Defensa,1d383c10,marvin senaya,63
587646,mahame siby,Medio,3544641e,sekou mara,48
700437,benjamin besic,Medio,ce747d2a,sebastian nanasi,47
830891,noe sommer,Medio,0512a60a,ismael doukoure,48
358509,mehdi chahiri,Delantero,6d0fe035,habib diarra,40
111057,idriss saadi,Delantero,6d0fe035,habib diarra,42
880330,moise sahi dion,Delantero,c2574fe6,amadou cisse,44
57134,matthieu dreyer,Portero,1e7aea56,benjamin leroy,28
629587,teddy bartouche-selbonne,Portero,1e7aea56,benjamin leroy,37
593315,thomas callens,Portero,1e7aea56,benjamin leroy,29
177859,tiago ilori,Defensa,e3e32fbb,igor carioca,52
799936,loris mouyokolo,Defensa,c21983bf,formose mendy,43
342212,yoann etienne,Defensa,061266cd,darlin yongwa,46
272634,joris mendy,Defensa,c21983bf,formose mendy,75
127182,thomas monconduit,Medio,29939a1d,stephane diarra,38
790620,malamine doumbouya,Medio,29939a1d,stephane diarra,36
538874,terem moffi,Delantero,453e9ea9,jeremy hatchi,50
764683,charly jan,Portero,168c50c5,patrik carlgren,48
807648,abdoulaye sylla,Medio,301c287b,douglas,55
487969,randal kolo muani,Delantero,fb32896c,dehmaine assoumani,46
188915,naomichi ueda,Defensa,5314e067,sofiane alakouch,41
282250,birger meling,Defensa,fe296c72,kelyan guessoum,43
444725,patrick burner,Defensa,08082af0,loick landre,46
323872,andres cubas,Medio,f9921b7f,lucas buades,67
251813,niclas eliasson,Medio,44f8c299,lucas deaux,46
814725,marco majouga,Delantero,3071a619,nolan roux,43
456080,karim aribi,Delantero,c05d65d1,sami ben amar,50
862880,mahamadou doucoure,Delantero,3ef68782,moussa kone,41
274958,saturnin allagbe,Portero,5478556c,lenny montfort,33
804134,bogdan racovitan,Defensa,1e3c73f5,hugo vargas rios,38
804934,wilitty younoussa,Medio,01034aa5,yanis chahid,34
229695,bersant celina,Medio,dbf83d3c,ben chayeel hamada,50
662142,amir arli,Medio,f8ce4fc3,said saber,53
854973,charles costes,Delantero,2458f155,mohamed ben fredj,32
894205,erwan belhadji,Delantero,9b8a8132,abdelmajid djae,55
192774,moussa konate,Delantero,dd60e445,jovany ikanga,46
497175,aurelien scheidler,Delantero,edb2edfa,kevin schur,55
804933,jacques siwe,Delantero,67af9b25,alexandre duville,34
341394,gabriel mutombo,Defensa,0d332068,adrien monfray,48
805835,remy vita,Defensa,62e02107,ismael boura,38
827733,enzo el fattahi,Defensa,3975195f,thierno balde,43
275361,karim azamoum,Medio,4de89eb7,kouadou assoumou,48
820336,kemehlo nguena,Medio,23d73767,joseph nonge,46
804708,brandon domingues,Medio,836dc4a8,kyliane dong,48
737830,adel berkane,Medio,ee799e7f,abdoulaye kante,59
355370,dylan saint-louis,Delantero,836dc4a8,kyliane dong,48
435492,alimami gory,Delantero,7587446d,martin adeline,46
537182,levi lumeka,Delantero,7587446d,martin adeline,40
773807,issiaka karamoko,Delantero,d08441e6,ibrahim traore,40
857148,mamadou camara,Delantero,4de89eb7,kouadou assoumou,47
857154,alexis lefebvre,Delantero,3975195f,thierno balde,43
618463,lucas margueron,Portero,abddecab,theo guivarch,36
787162,muamer aljic,Defensa,f02067df,joshua m'bahia,46
837093,fred gnalega,Medio,4f7e4dd6,allan ackra,43
221151,jodel dossou,Delantero,97378a0f,maidine douane,46
272644,jordan tell,Delantero,97378a0f,maidine douane,40
296458,isak pettersson,Portero,6b91b999,guillaume restes,45
835136,thomas himeur,Portero,6b91b999,guillaume restes,41
125754,sebastien dewaest,Defensa,2016b059,dayann methalie,44
854989,jean-philippe celestin,Defensa,2016b059,dayann methalie,38
855014,kevin keben,Defensa,a5f5d094,mark mckenzie,42
484993,tom rapnouil,Defensa,39b326ed,gabriel suazo,40
507422,samuel kasongo,Medio,a426a912,waren kamanzi,44
666953,steve mvoue,Medio,badcdcae,denis genreau,33
567309,naatan skytta,Medio,a426a912,waren kamanzi,38
835139,ilies soudani,Medio,b9ae8560,niklas schmidt,44
817180,mamady bangre,Delantero,42fdb11d,frank magri,42
265504,firmin mubele,Delantero,42fdb11d,frank magri,42
881567,paul bonneau,Delantero,badcdcae,denis genreau,40
324800,alec georgen,Defensa,0abb5072,clement akpa,42
802894,kryss chapelle,Defensa,97fb4608,theo pellenard,43
737481,ryan ponti,Medio,fb3236a7,rayan raveloson,56
138171,mathias autret,Medio,10dd88f9,gaetan perrin,37
344892,gauthier hein,Delantero,c724745e,theo bair,55
804660,baptiste dedola,Defensa,3670aa71,anthony khelifa,40
839103,mala baro,Medio,e3844ecb,mickael barreto,67
374040,vincent marchetti,Medio,e3844ecb,mickael barreto,50
801754,yanis cimignani,Medio,c801616a,thomas mangani,55
119104,riad nouri,Delantero,4e47507a,yoann touzghar,42
364525,bevic moussiti-oko,Delantero,86a49468,moussa soumano,50
649457,jean botue,Delantero,86a49468,moussa soumano,42
855056,tairyk arconte,Delantero,0d7d4c51,valentin jacob,43
768378,nikola curcija,Portero,e8c5dd4d,arthur desmas,30
109965,pierre gibaud,Defensa,ac89503b,gautier lloris,52
768439,daylam meddah,Defensa,c4c45a88,matheo bodmer,46
770422,melvin bachelet,Defensa,f8ce97ca,timothee pembele,45
593479,abdelwahed wahib,Defensa,c4c45a88,matheo bodmer,41
768393,imani barker,Defensa,c3725db2,yoann salmier,48
770438,matheo bodmer,Medio,d4e93bab,daler kuzyaev,46
893674,aristide wam,Medio,d2448564,samuel grandsir,44
893675,amir richardson,Medio,535b0343,alois confais,43
804664,elies mahmoud,Medio,36f65bdf,rassoul ndiaye,44
654412,abdoullah ba,Medio,ef7cd87a,abdoulaye toure,59
344607,nabil alioui,Medio,535b0343,alois confais,64
622056,ylan gomes,Delantero,abefc3af,yassine kechta,42
238630,quentin cornette,Delantero,914bb955,christopher operi,42
231941,khalid boutaib,Delantero,910e3cad,ilyes housni,38
453874,lukas schneller,Portero,8778c910,manuel neuer,44
335455,kilian senkbeil,Defensa,ac861941,eric dier,33
483046,josip stanisic,Defensa,49296448,joshua kimmich,50
380423,maximilian zaiser,Medio,c4486bac,michael olise,47
503162,christopher scott,Medio,c4486bac,michael olise,33
336324,daniels ontuzans,Delantero,c4486bac,michael olise,41
569033,armindo sieb,Delantero,f5c4fd91,arijon ibrahimovic,47
45660,eric-maxim choupo-moting,Delantero,042e8a49,kingsley coman,42
212718,dimitri oberlin,Delantero,c4486bac,michael olise,43
597000,eric martel,Medio,cf007308,elif elmas,48
717345,sidney raebiger,Medio,8f056768,xaver schlager,41
292246,hee-chan hwang,Delantero,3effaa34,andre silva,40
388067,stefan drljaca,Portero,5584552e,marcel lotka,31
100986,thomas meunier,Defensa,02a10dc0,almugera kabar,43
333451,dominik wanner,Medio,116c35df,donyell malen,44
429874,ansgar knauff,Delantero,10745192,jamie gittens,31
467720,youssoufa moukoko,Delantero,f98df46a,rodney elongo-yombo,39
296879,steffen tigges,Delantero,10745192,jamie gittens,44
309397,lennart grill,Portero,bc67a0e1,matej kovar,33
527555,marcel johnen,Portero,bc67a0e1,matej kovar,42
530157,cem turkmen,Medio,5148dcc5,martin terrier,40
484547,jeremie frimpong,Medio,5148dcc5,martin terrier,53
538864,samed onur,Delantero,44a78efb,artem stepanov,33
580276,emrehan gedikli,Delantero,88d7a0d3,francis onyeka,41
392717,lennart moser,Portero,0d55d942,alexander schwolow,39
94201,robin knoche,Defensa,2d970560,robin gosens,67
699702,mathis bruns,Defensa,70dcf94d,janik haberer,40
546343,nikolai kemlein,Medio,4658e309,aljoscha kemlein,65
548803,fabio schneider,Medio,049751d7,andras schafer,48
421726,keita endo,Delantero,2a158218,benedict hollerbach,41
392156,tim maciejewski,Delantero,65857fdf,tim skarke,48
36182,max kruse,Delantero,65857fdf,tim skarke,53
207597,cedric teuchert,Delantero,2a158218,benedict hollerbach,47
455922,jan olschowsky,Portero,c631f952,jonas omlin,40
193004,waldemar anton,Defensa,9b545925,anthony rouault,55
156779,erik thommy,Medio,7ca196eb,nick woltemade,40
768384,momo cisse,Delantero,f76022e7,enzo millot,38
572919,mohamed sankoh,Delantero,ed79b7d3,ermedin demirovic,39
600942,nahuel noll,Portero,47064058,oliver baumann,40
263801,kasim adams,Defensa,d7a03bf3,david jurasek,42
523913,gabriel haider,Defensa,913e4711,arthur chaves,44
471890,max geschwill,Defensa,0911b4fc,tim drexler,33
450234,marco john,Defensa,0f59a7bf,anton stach,48
296340,alfons amade,Medio,603cb947,andrej kramaric,44
215864,mijat gacinovic,Medio,0f59a7bf,anton stach,38
498862,joao klauss,Delantero,4e204552,jacob bruun larsen,48
337090,marius liesegang,Portero,25877714,lasse rieß,48
384553,luca kilian,Defensa,0118c54c,anthony caci,43
420890,dimitri lavalee,Defensa,0fbecd11,dominik kohr,37
106872,kevin stoger,Medio,7a7a6361,kaishu sano,43
503160,paul nebel,Medio,1b6d8083,paul nebel,100
196139,robert glatzel,Delantero,231c67ff,nelson weiper,37
353826,robert gumny,Defensa,1025db8e,jeffrey gouweleeuw,33
588747,tim civeja,Medio,ed98c321,tim breithaupt,50
401639,lukas petkov,Medio,ec68a918,mert komur,36
596186,dion berisha,Delantero,741418c3,alexis claude-maurice,36
369258,dudu,Portero,0d41f821,mio backhaus,12
455933,oscar schonfelder,Defensa,526ea7cc,amos pieper,43
193859,patrick erras,Medio,8babb812,marco grull,42
335003,jean manuel mbom,Medio,1fffae99,jens stage,46
645774,eren dinkci,Delantero,638a4d71,marvin ducksch,48
333074,soren ahlers,Portero,309ff595,justin heekeren,44
553905,kerim calhanoglu,Defensa,cfa9d46b,anton donkor,43
554395,vasilios pavlidis,Defensa,180fe6bc,martin wasinski,44
521474,brooklyn ezeh,Defensa,5dd2c0e9,steve noode,42
361516,kilian ludewig,Defensa,a10667f5,adrian gantenbein,39
596881,florian flick,Medio,4e3a947f,lino tempelmann,43
471897,jimmy kaparos,Medio,1888b39e,mauro zalazar,38
472242,mehmet aydın,Medio,ebac0ace,bryan lasme,43
283141,blendi idrizi,Medio,0a3f6cde,christopher antwi-adjei,33
605558,mikail maden,Medio,8f0f2230,kenan karaman,48
21175,vedad ibisevic,Delantero,584602b1,emil højlund,32
388029,luca schuler,Delantero,d8b97bb3,moussa sylla,42
696165,verthomy boboy,Defensa,2979c05a,gerrit holtmann,41
186477,herbert bockhorn,Defensa,86c75897,ivan ordets,37
199633,raman chibsah,Medio,0f8418aa,ibrahima sissoko,41
190289,gerrit holtmann,Delantero,877bc844,philipp hofmann,40
283140,tarsis bonga,Delantero,5b479568,myron boadu,43
148824,soma novothny,Delantero,bbd79358,moritz broschinski,32
571140,luis hartwig,Delantero,93a8c4f9,lukas daschner,46
748061,lasse schulz,Portero,c7d84763,nahuel noll,35
536472,abdourahmane barry,Defensa,aab40762,damian michalski,41
602987,mario subaric,Defensa,e04d2d91,oualid mhamdi,54
419255,marijan cavar,Medio,34ad2e65,jomaine consbruch,47
